task_name,raw_excel_path,target_chembl_id,target_organism,target_pref_name,assay_type,standard_type,molecules_num,processed_data_dir
F_CHEMBL217_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target55.csv,CHEMBL217,Homo sapiens,Dopamine D2 receptor,F,EC50,872,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target55
F_CHEMBL3795_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target80.csv,CHEMBL3795,Homo sapiens,Melanocortin receptor 1,F,EC50,617,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target80
F_CHEMBL2123_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target58.csv,CHEMBL2123,Homo sapiens,Pyrimidinergic receptor P2Y4,F,EC50,151,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target58
F_CHEMBL3785_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target67.csv,CHEMBL3785,Homo sapiens,Hydroxycarboxylic acid receptor 2,F,EC50,534,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target67
F_CHEMBL251_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target86.csv,CHEMBL251,Homo sapiens,Adenosine A2a receptor,F,EC50,224,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target86
F_CHEMBL2095149_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target1.csv,CHEMBL2095149,Homo sapiens,Opioid receptors; mu & delta,F,EC50,226,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target1
F_CHEMBL3764_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target14.csv,CHEMBL3764,Homo sapiens,Urotensin II receptor,F,EC50,184,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target14
F_CHEMBL1946_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target65.csv,CHEMBL1946,Homo sapiens,Melatonin receptor 1B,F,EC50,165,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target65
F_CHEMBL2028_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target78.csv,CHEMBL2028,Homo sapiens,Somatostatin receptor 3,F,EC50,109,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target78
F_CHEMBL4123_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target71.csv,CHEMBL4123,Homo sapiens,Neurotensin receptor 1,F,EC50,293,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target71
F_CHEMBL4608_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target53.csv,CHEMBL4608,Homo sapiens,Melanocortin receptor 5,F,EC50,247,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target53
F_CHEMBL214_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target93.csv,CHEMBL214,Homo sapiens,Serotonin 1a (5-HT1a) receptor,F,EC50,662,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target93
F_CHEMBL1901_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target94.csv,CHEMBL1901,Homo sapiens,Cholecystokinin A receptor,F,EC50,208,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target94
F_CHEMBL236_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target33.csv,CHEMBL236,Homo sapiens,Delta opioid receptor,F,EC50,999,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target33
F_CHEMBL1867_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target42.csv,CHEMBL1867,Homo sapiens,Alpha-2a adrenergic receptor,F,EC50,101,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target42
F_CHEMBL1293267_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target20.csv,CHEMBL1293267,Homo sapiens,G-protein coupled receptor 35,F,EC50,226,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target20
F_CHEMBL1983_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target62.csv,CHEMBL1983,Homo sapiens,Serotonin 1d (5-HT1d) receptor,F,EC50,145,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target62
F_CHEMBL253_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target81.csv,CHEMBL253,Homo sapiens,Cannabinoid CB2 receptor,F,EC50,2962,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target81
F_CHEMBL1921_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target56.csv,CHEMBL1921,Homo sapiens,Vasopressin V1b receptor,F,EC50,149,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target56
F_CHEMBL5857_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target5.csv,CHEMBL5857,Homo sapiens,Trace amine-associated receptor 1,F,EC50,571,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target5
F_CHEMBL237_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target52.csv,CHEMBL237,Homo sapiens,Kappa opioid receptor,F,EC50,1547,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target52
F_CHEMBL211_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target92.csv,CHEMBL211,Homo sapiens,Muscarinic acetylcholine receptor M2,F,EC50,131,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target92
F_CHEMBL4644_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target48.csv,CHEMBL4644,Homo sapiens,Melanocortin receptor 3,F,EC50,428,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target48
F_CHEMBL234_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target82.csv,CHEMBL234,Homo sapiens,Dopamine D3 receptor,F,EC50,399,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target82
F_CHEMBL218_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target97.csv,CHEMBL218,Homo sapiens,Cannabinoid CB1 receptor,F,EC50,1266,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target97
F_CHEMBL226_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target91.csv,CHEMBL226,Homo sapiens,Adenosine A1 receptor,F,EC50,271,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target91
F_CHEMBL4422_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target90.csv,CHEMBL4422,Homo sapiens,Free fatty acid receptor 1,F,EC50,1711,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target90
F_CHEMBL255_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target46.csv,CHEMBL255,Homo sapiens,Adenosine A2b receptor,F,EC50,231,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target46
F_CHEMBL4333_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target85.csv,CHEMBL4333,Homo sapiens,Sphingosine 1-phosphate receptor Edg-1,F,EC50,1782,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target85
F_CHEMBL3091266_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target72.csv,CHEMBL3091266,Homo sapiens,G-protein coupled receptor 39,F,EC50,105,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target72
F_CHEMBL233_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target74.csv,CHEMBL233,Homo sapiens,Mu opioid receptor,F,EC50,1494,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target74
F_CHEMBL210_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target35.csv,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,F,EC50,1242,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target35
F_CHEMBL4080_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target28.csv,CHEMBL4080,Homo sapiens,Bombesin receptor subtype-3,F,EC50,264,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target28
F_CHEMBL229_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target6.csv,CHEMBL229,Homo sapiens,Alpha-1a adrenergic receptor,F,EC50,274,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target6
F_CHEMBL5113_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target7.csv,CHEMBL5113,Homo sapiens,Orexin receptor 1,F,EC50,161,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target7
F_CHEMBL1628481_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target43.csv,CHEMBL1628481,Homo sapiens,Apelin receptor,F,EC50,493,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target43
F_CHEMBL225_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target15.csv,CHEMBL225,Homo sapiens,Serotonin 2c (5-HT2c) receptor,F,EC50,1003,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target15
F_CHEMBL2203_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target38.csv,CHEMBL2203,Homo sapiens,Motilin receptor,F,EC50,188,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target38
F_CHEMBL2094257_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target41.csv,CHEMBL2094257,Homo sapiens,Adenosine A2 receptor,F,EC50,112,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target41
F_CHEMBL2274_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target47.csv,CHEMBL2274,Homo sapiens,Sphingosine 1-phosphate receptor Edg-8,F,EC50,216,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target47
F_CHEMBL5652_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target60.csv,CHEMBL5652,Homo sapiens,Glucose-dependent insulinotropic receptor,F,EC50,1583,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target60
F_CHEMBL2069161_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target57.csv,CHEMBL2069161,Homo sapiens,Probable G-protein coupled receptor 142,F,EC50,159,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target57
F_CHEMBL1836_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target59.csv,CHEMBL1836,Homo sapiens,Prostanoid EP4 receptor,F,EC50,180,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target59
F_CHEMBL256_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target83.csv,CHEMBL256,Homo sapiens,Adenosine A3 receptor,F,EC50,156,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target83
F_CHEMBL219_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target37.csv,CHEMBL219,Homo sapiens,Dopamine D4 receptor,F,EC50,256,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target37
F_CHEMBL3371_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target79.csv,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,F,EC50,129,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target79
F_CHEMBL1945_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target76.csv,CHEMBL1945,Homo sapiens,Melatonin receptor 1A,F,EC50,164,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target76
F_CHEMBL4227_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target36.csv,CHEMBL4227,Homo sapiens,Lipoxin A4 receptor,F,EC50,671,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target36
F_CHEMBL4792_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target73.csv,CHEMBL4792,Homo sapiens,Orexin receptor 2,F,EC50,194,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target73
F_CHEMBL4018_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target31.csv,CHEMBL4018,Homo sapiens,Neuropeptide Y receptor type 2,F,EC50,272,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target31
F_CHEMBL1916_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target23.csv,CHEMBL1916,Homo sapiens,Alpha-2c adrenergic receptor,F,EC50,148,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target23
F_CHEMBL264_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target87.csv,CHEMBL264,Homo sapiens,Histamine H3 receptor,F,EC50,326,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target87
F_CHEMBL5952_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target17.csv,CHEMBL5952,Homo sapiens,Neuropeptide FF receptor 2,F,EC50,109,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target17
F_CHEMBL246_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target61.csv,CHEMBL246,Homo sapiens,Beta-3 adrenergic receptor,F,EC50,1370,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target61
F_CHEMBL3714130_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target39.csv,CHEMBL3714130,Homo sapiens,G-protein coupled receptor 6,F,EC50,367,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target39
F_CHEMBL4616_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target88.csv,CHEMBL4616,Homo sapiens,Ghrelin receptor,F,EC50,1025,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target88
F_CHEMBL2001_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target12.csv,CHEMBL2001,Homo sapiens,Purinergic receptor P2Y12,F,EC50,112,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target12
F_CHEMBL1875_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target96.csv,CHEMBL1875,Homo sapiens,Serotonin 4 (5-HT4) receptor,F,EC50,251,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target96
F_CHEMBL1821_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target34.csv,CHEMBL1821,Homo sapiens,Muscarinic acetylcholine receptor M4,F,EC50,663,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target34
F_CHEMBL4421_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target18.csv,CHEMBL4421,Homo sapiens,HM74 nicotinic acid GPCR,F,EC50,126,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target18
F_CHEMBL5339_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target66.csv,CHEMBL5339,Homo sapiens,G-protein coupled receptor 120,F,EC50,372,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target66
F_CHEMBL1293316_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target16.csv,CHEMBL1293316,Homo sapiens,Relaxin receptor 1,F,EC50,108,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target16
F_CHEMBL3759_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target22.csv,CHEMBL3759,Homo sapiens,Histamine H4 receptor,F,EC50,233,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target22
F_CHEMBL2014_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target68.csv,CHEMBL2014,Homo sapiens,Nociceptin receptor,F,EC50,290,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target68
F_CHEMBL4398_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target32.csv,CHEMBL4398,Homo sapiens,Purinergic receptor P2Y2,F,EC50,360,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target32
F_CHEMBL259_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target19.csv,CHEMBL259,Homo sapiens,Melanocortin receptor 4,F,EC50,1401,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target19
F_CHEMBL224_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target64.csv,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,F,EC50,462,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target64
F_CHEMBL5409_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target4.csv,CHEMBL5409,Homo sapiens,G-protein coupled bile acid receptor 1,F,EC50,715,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target4
F_CHEMBL1833_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target84.csv,CHEMBL1833,Homo sapiens,Serotonin 2b (5-HT2b) receptor,F,EC50,412,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target84
F_CHEMBL3892_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target44.csv,CHEMBL3892,Homo sapiens,Sphingosine 1-phosphate receptor Edg-3,F,EC50,701,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target44
F_CHEMBL3359_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target25.csv,CHEMBL3359,Homo sapiens,Formyl peptide receptor 1,F,EC50,104,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target25
F_CHEMBL5963_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target30.csv,CHEMBL5963,Homo sapiens,Proteinase-activated receptor 2,F,EC50,174,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target30
F_CHEMBL216_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target21.csv,CHEMBL216,Homo sapiens,Muscarinic acetylcholine receptor M1,F,EC50,654,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target21
F_CHEMBL1075322_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target40.csv,CHEMBL1075322,Homo sapiens,G-protein coupled receptor 55,F,EC50,208,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target40
F_CHEMBL3714079_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target26.csv,CHEMBL3714079,Homo sapiens,G-protein coupled receptor 84,F,EC50,127,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target26
F_CHEMBL4877_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target75.csv,CHEMBL4877,Homo sapiens,Neuropeptide Y receptor type 4,F,EC50,157,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target75
F_CHEMBL3399910_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target2.csv,CHEMBL3399910,Homo sapiens,Probable G-protein coupled receptor 88,F,EC50,480,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target2
F_CHEMBL2049_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target51.csv,CHEMBL2049,Homo sapiens,Oxytocin receptor,F,EC50,188,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target51
F_CHEMBL4761_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target89.csv,CHEMBL4761,Homo sapiens,C3a anaphylatoxin chemotactic receptor,F,EC50,167,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target89
F_CHEMBL213_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target9.csv,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,F,EC50,658,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target9
F_CHEMBL2056_EC50,./data/ChEMBL_data/in_vitro/F/Targets_G/EC50/EC50_target54.csv,CHEMBL2056,Homo sapiens,Dopamine D1 receptor,F,EC50,324,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_G/EC50/EC50_target54
F_CHEMBL1741200_IC50,./data/ChEMBL_data/in_vitro/F/Targets_Transferase/IC50/IC50_target1.csv,CHEMBL1741200,Homo sapiens,Putative hexokinase HKDC1,F,IC50,373,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Transferase/IC50/IC50_target1
F_CHEMBL2094108_IC50,./data/ChEMBL_data/in_vitro/F/Targets_Transferase/IC50/IC50_target2.csv,CHEMBL2094108,Homo sapiens,Protein farnesyltransferase,F,IC50,179,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Transferase/IC50/IC50_target2
F_CHEMBL1293257_Potency,./data/ChEMBL_data/in_vitro/F/Targets_Transferase/Potency/Potency_target1.csv,CHEMBL1293257,Homo sapiens,Galactokinase,F,Potency,158,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Transferase/Potency/Potency_target1
F_CHEMBL1907603_IC50,./data/ChEMBL_data/in_vitro/F/Targets_Ligand/IC50/IC50_target1.csv,CHEMBL1907603,Homo sapiens,Glutamate NMDA receptor; GRIN1/GRIN2B,F,IC50,101,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Ligand/IC50/IC50_target1
F_CHEMBL3831281_IC50,./data/ChEMBL_data/in_vitro/F/Targets_Ligand/IC50/IC50_target3.csv,CHEMBL3831281,Homo sapiens,P2X2/P2X3 heterotrimeric receptor,F,IC50,241,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Ligand/IC50/IC50_target3
F_CHEMBL4805_IC50,./data/ChEMBL_data/in_vitro/F/Targets_Ligand/IC50/IC50_target2.csv,CHEMBL4805,Homo sapiens,P2X purinoceptor 7,F,IC50,774,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Ligand/IC50/IC50_target2
F_CHEMBL1907589_IC50,./data/ChEMBL_data/in_vitro/F/Targets_Ligand/IC50/IC50_target4.csv,CHEMBL1907589,Homo sapiens,Neuronal acetylcholine receptor; alpha4/beta2,F,IC50,208,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Ligand/IC50/IC50_target4
F_CHEMBL1907589_EC50,./data/ChEMBL_data/in_vitro/F/Targets_Ligand/EC50/EC50_target3.csv,CHEMBL1907589,Homo sapiens,Neuronal acetylcholine receptor; alpha4/beta2,F,EC50,516,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Ligand/EC50/EC50_target3
F_CHEMBL3190_EC50,./data/ChEMBL_data/in_vitro/F/Targets_Ligand/EC50/EC50_target1.csv,CHEMBL3190,Homo sapiens,"Glutamate receptor ionotropic, AMPA 4",F,EC50,104,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Ligand/EC50/EC50_target1
F_CHEMBL1907594_EC50,./data/ChEMBL_data/in_vitro/F/Targets_Ligand/EC50/EC50_target4.csv,CHEMBL1907594,Homo sapiens,Neuronal acetylcholine receptor; alpha3/beta4,F,EC50,346,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Ligand/EC50/EC50_target4
F_CHEMBL2492_EC50,./data/ChEMBL_data/in_vitro/F/Targets_Ligand/EC50/EC50_target2.csv,CHEMBL2492,Homo sapiens,Neuronal acetylcholine receptor protein alpha-7 subunit,F,EC50,222,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Ligand/EC50/EC50_target2
F_CHEMBL2093861_Potency,./data/ChEMBL_data/in_vitro/F/Targets_Reader/Potency/Potency_target1.csv,CHEMBL2093861,Homo sapiens,Menin/Histone-lysine N-methyltransferase MLL,F,Potency,47884,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Reader/Potency/Potency_target1
F_CHEMBL1287622_Potency,./data/ChEMBL_data/in_vitro/F/Targets_Reader/Potency/Potency_target4.csv,CHEMBL1287622,Homo sapiens,Lethal(3)malignant brain tumor-like protein 1,F,Potency,13816,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Reader/Potency/Potency_target4
F_CHEMBL5747_Potency,./data/ChEMBL_data/in_vitro/F/Targets_Reader/Potency/Potency_target3.csv,CHEMBL5747,Homo sapiens,CREB-binding protein,F,Potency,248,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Reader/Potency/Potency_target3
F_CHEMBL1293299_Potency,./data/ChEMBL_data/in_vitro/F/Targets_Reader/Potency/Potency_target2.csv,CHEMBL1293299,Homo sapiens,Histone-lysine N-methyltransferase MLL,F,Potency,17191,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Reader/Potency/Potency_target2
F_CHEMBL1293232_Potency,./data/ChEMBL_data/in_vitro/F/Targets_Reader/Potency/Potency_target5.csv,CHEMBL1293232,Homo sapiens,Survival motor neuron protein,F,Potency,33697,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Reader/Potency/Potency_target5
F_CHEMBL1741213_IC50,./data/ChEMBL_data/in_vitro/F/Targets_Protease/IC50/IC50_target1.csv,CHEMBL1741213,Homo sapiens,Sentrin-specific protease 7,F,IC50,879,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Protease/IC50/IC50_target1
F_CHEMBL204_IC50,./data/ChEMBL_data/in_vitro/F/Targets_Protease/IC50/IC50_target7.csv,CHEMBL204,Homo sapiens,Thrombin,F,IC50,252,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Protease/IC50/IC50_target7
F_CHEMBL2334_IC50,./data/ChEMBL_data/in_vitro/F/Targets_Protease/IC50/IC50_target9.csv,CHEMBL2334,Homo sapiens,Caspase-3,F,IC50,831,./data/ChEMBL_data/Datasets/norm_pValue/F/Targets_Protease/IC50/IC50_target9
